Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct,latitude,longitude
792222,140th Our Lady of Mount Carmel Candelight Procession,07/15/2024 09:00:00 PM,07/15/2024 10:00:00 PM,Police Department,Religious Event,Manhattan,"473 EAST  115 STREET, EAST  115 STREET between PLEASANT AVENUE and FIRST AVENUE,  FIRST AVENUE between EAST  115 STREET and EAST  116 STREET,  EAST  116 STREET between FIRST AVENUE and SECOND AVENUE,  SECOND AVENUE between EAST  116 STREET and EAST  110 STREET,  EAST  110 STREET between SECOND AVENUE and FIRST AVENUE,  FIRST AVENUE between EAST  110 STREET and EAST  118 STREET,  EAST  118 STREET between FIRST AVENUE and PLEASANT AVENUE,  PLEASANT AVENUE between EAST  118 STREET and EAST  114 STREET,  EAST  114 STREET between PLEASANT AVENUE and FIRST AVENUE,  FIRST AVENUE between EAST  114 STREET and EAST  116 STREET,  EAST  116 STREET between FIRST AVENUE and PLEASANT AVENUE,  PLEASANT AVENUE between EAST  116 STREET and EAST  115 STREET,  EAST  115 STREET between PLEASANT AVENUE and FIRST AVENUE, 473 EAST  115 STREET",,Full Street Closure,"11,","23, 25,",40.79998,-73.93979
814303,Mad Hatters Day Parade,10/31/2024 08:45:00 AM,10/31/2024 09:30:00 AM,Police Department,Parade,Manhattan,"4862 BROADWAY,4876 BROADWAY, BROADWAY between ACADEMY STREET and WEST  204 STREET,  WEST  204 STREET between BROADWAY and VERMILYEA AVENUE,  VERMILYEA AVENUE between WEST  204 STREET and ACADEMY STREET,  ACADEMY STREET between VERMILYEA AVENUE and BROADWAY,  BROADWAY between ACADEMY STREET and WEST  204 STREET, 4862 BROADWAY,4862 BROADWAY",,Full Street Closure,"12,","34,",40.86595,-73.92116
770195,Hero Cosmetics Day 3,04/28/2024 09:00:00 AM,04/28/2024 08:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,5 AVENUE between EAST    8 STREET and WASHINGTON SQUARE NORTH,West,Curb Lane Only,"2,","6,",43.1493106,-77.5927809
816383,LACROIX EVENT,11/02/2024 12:30:00 AM,11/03/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   19 STREET and EAST   20 STREET,East,Sidewalk and Curb Lane Closure,"5,","13,",43.1493106,-77.5927809
807100,Fabletics In-Store Event at 168 Fifth Avenue,09/05/2024 02:00:00 PM,09/05/2024 08:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   21 STREET and EAST   22 STREET,West,Curb Lane Only,"5,","13,",43.1493106,-77.5927809
794578,Hispanic Day Parade,10/13/2024 12:00:00 PM,10/13/2024 05:00:00 PM,Police Department,Parade,Manhattan,"5 AVENUE between EAST   43 STREET and EAST   47 STREET,  WEST   43 STREET between 5 AVENUE and 6 AVENUE,  EAST   44 STREET between MADISON AVENUE and 5 AVENUE,  WEST   44 STREET between 6 AVENUE and 5 AVENUE,  EAST   45 STREET between MADISON AVENUE and 5 AVENUE,  WEST   45 STREET between 6 AVENUE and 5 AVENUE,  EAST   46 STREET between MADISON AVENUE and 5 AVENUE,  WEST   46 STREET between 6 AVENUE and 5 AVENUE,  EAST   47 STREET between MADISON AVENUE and 5 AVENUE,  WEST   47 STREET between 6 AVENUE and 5 AVENUE,  5 AVENUE between EAST   43 STREET and EAST   66 STREET,  5 AVENUE between EAST   66 STREET and EAST   72 STREET,  EAST   63 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   63 STREET and EAST   64 STREET",Full,Full Street Closure,"5, 64, 8,","14, 18, 19, 22,",43.1493106,-77.5927809
806766,HM Event Load in 5th Ave,09/09/2024 08:00:00 AM,09/12/2024 10:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   47 STREET and EAST   48 STREET,East,Curb Lane Only,"5,","18,",43.1493106,-77.5927809
805618,HM Event Load in 5th Ave,08/26/2024 08:00:00 AM,09/08/2024 08:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"5 AVENUE between EAST   47 STREET and EAST   48 STREET,  EAST   48 STREET between 5 AVENUE and MADISON AVENUE",East,Sidewalk and Curb Lane Closure,"5,","18,",43.1493106,-77.5927809
818357,New York Post Trike Bike - St. Patricks Cathedral,11/18/2024 11:00:00 AM,11/18/2024 06:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,"5 AVENUE between EAST   50 STREET and EAST   51 STREET,  EAST   51 STREET between 5 AVENUE and MADISON AVENUE",East,Sidewalk and Curb Lane Closure,"5,","18,",43.1493106,-77.5927809
798252,Religious Procession of our Lord of Miracles,10/20/2024 03:30:00 PM,10/20/2024 09:00:00 PM,Police Department,Parade,Manhattan,"5 AVENUE between EAST   50 STREET and EAST   51 STREET,  WEST   51 STREET between 5 AVENUE and 10 AVENUE,  WEST   51 STREET between 9 AVENUE and 10 AVENUE",Full,Full Street Closure,"4, 5,","18,",43.1493106,-77.5927809
820832,SKIMS FLAGSHIP STORE,12/10/2024 12:01:00 AM,12/14/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   51 STREET and EAST   52 STREET,East,Sidewalk and Curb Lane Closure,"5,","18,",43.1493106,-77.5927809
763668,Mango,04/23/2024 08:00:00 AM,04/23/2024 09:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   55 STREET and EAST   56 STREET,West,Curb Lane Only,"5,","18,",43.1493106,-77.5927809
773160,Louis Vuitton NYC Crafting Dreams,04/12/2024 09:00:00 AM,04/26/2024 07:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   57 STREET and EAST   58 STREET,East,Curb Lane Only,"5,","18,",43.1493106,-77.5927809
806395,LAGENCE EVENT,09/06/2024 12:30:00 AM,09/06/2024 11:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   58 STREET and EAST   59 STREET,East,Curb Lane Only,"5,","18,",43.1493106,-77.5927809
817265,Parade Band Bus Parking,11/27/2024 08:30:00 AM,11/27/2024 02:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between EAST   72 STREET and EAST   73 STREET,East,Curb Lane Only,"64, 8,","19, 22,",43.1493106,-77.5927809
758721,Coach Fashion Show at James B. Duke Mansion: 1 E. 78th St.,02/12/2024 09:00:00 AM,02/12/2024 05:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"5 AVENUE between EAST   78 STREET and EAST   79 STREET,  EAST   78 STREET between 5 AVENUE and MADISON AVENUE",East,Curb Lane Only,"64, 8,","19, 22,",43.1493106,-77.5927809
737906,New Balance 5th Avenue Mile 2024,09/08/2024 07:00:00 AM,09/08/2024 01:30:00 PM,Police Department,Parade,Manhattan,"5 AVENUE between EAST   79 STREET and EAST   80 STREET,  5 AVENUE between EAST   80 STREET and EAST   84 STREET,  5 AVENUE between EAST   80 STREET and EAST   59 STREET,  EAST   79 STREET between 5 AVENUE and MADISON AVENUE,  EAST   62 STREET between 5 AVENUE and MADISON AVENUE,  EAST   63 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   59 STREET and EAST   60 STREET,  EAST   60 STREET between 5 AVENUE and MADISON AVENUE",Both,Full Street Closure,"5, 64, 8,","18, 19, 22,",43.1493106,-77.5927809
806135,Alaa show,09/05/2024 07:00:00 AM,09/06/2024 09:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"5 AVENUE between EAST   88 STREET and EAST   89 STREET,  EAST   89 STREET between 5 AVENUE and MADISON AVENUE,  EAST   88 STREET between 5 AVENUE and MADISON AVENUE",East,Curb Lane Only,"64, 8,","19, 22,",43.1493106,-77.5927809
816380,LACROIX EVENT,10/26/2024 12:30:00 AM,10/27/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between WASHINGTON SQUARE NORTH and EAST    8 STREET,East,Sidewalk and Curb Lane Closure,"2,","6,",43.1493106,-77.5927809
818331,GULLWING PRODUCTION EVENT,12/06/2024 12:30:00 AM,12/06/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,5 AVENUE between WEST   19 STREET and WEST   20 STREET,West,Sidewalk and Curb Lane Closure,"5,","13,",43.1493106,-77.5927809
791330,Clooney Foundation for Justice Gala 2023 at The New York Public Library,09/26/2024 05:00:00 PM,09/26/2024 09:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,"5 AVENUE between WEST   40 STREET and WEST   42 STREET,  WEST   40 STREET between 5 AVENUE and 6 AVENUE",East,Sidewalk and Curb Lane Closure,"5,","14,",43.1493106,-77.5927809
806770,Sy Katz Parade,11/23/2024 05:30:00 PM,11/23/2024 07:00:00 PM,Police Department,Parade,Manhattan,"5-20 VANDERBILT AVENUE, EAST   42 STREET between MADISON AVENUE and 5 AVENUE,  5 AVENUE between EAST   42 STREET and EAST   44 STREET, 6 EAST   44 STREET,6 EAST   44 STREET",North,Full Street Closure,"5,","14,",40.75389,-73.97722
751610,Prod Pkng LoadIn LoadOut PLUS Sidewalk Line Queue,01/20/2024 08:00:00 AM,01/20/2024 08:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,50 WEST   34 STREET between 6 AVENUE and 5 AVENUE,South,Sidewalk and Curb Lane Closure,"5,","14,",40.7495909,-73.9877033
751610,Prod Pkng LoadIn LoadOut PLUS Sidewalk Line Queue,01/20/2024 08:00:00 AM,01/20/2024 08:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"50 WEST   34 STREET between 6 AVENUE and 5 AVENUE, 50 WEST   34 STREET between 5 AVENUE and 6 AVENUE",South,Curb Lane Only,"5,","14,",40.7495909,-73.9877033
802729,Production Installation,08/09/2024 12:00:00 AM,08/15/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,560 BROADWAY AVENUE between PRINCE STREET and CROSBY STREET,South,Curb Lane Only,"2,","1, 5,",40.72494,-73.9961
805888,5-HBOs The Penguin Tee Shirt Truck,09/10/2024 04:30:00 PM,09/10/2024 06:30:00 PM,Street Activity Permit Office,Street Event,Manhattan,6 AVENUE between SPRING STREET and BROOME STREET,West,Sidewalk and Curb Lane Closure,"2,","1,",40.761304,-73.9816117
764164,Holiday Catering Pickup,04/16/2024 08:00:00 AM,04/30/2024 10:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,6 AVENUE between WEST    9 STREET and WEST   10 STREET,East,Curb Lane Only,"2,","6,",40.761304,-73.9816117
748441,6th Avenue Fair,07/13/2024 10:00:00 AM,07/13/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,6 AVENUE between WEST   14 STREET and WEST   23 STREET,Full,Full Street Closure,"4, 5,","13,",40.761304,-73.9816117
748822,MURRAY HILL MERCHANDISE FAIR,06/29/2024 09:00:00 AM,06/29/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,6 AVENUE between WEST   23 STREET and WEST   34 STREET,Full,Full Street Closure,"4, 5,","13, 14,",40.761304,-73.9816117
799556,Punk Bunny x 7-Eleven,08/28/2024 08:00:00 AM,08/28/2024 04:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,6 AVENUE between WEST   27 STREET and WEST   28 STREET,East,Sidewalk and Curb Lane Closure,"5,","13,",40.761304,-73.9816117
748520,6th Avenue Fall Fair,10/06/2024 10:00:00 AM,10/06/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,6 AVENUE between WEST   34 STREET and WEST   23 STREET,Full,Full Street Closure,"4, 5,","13, 14,",40.761304,-73.9816117
748805,SIXTH AVENUE SUMMER FAIR,08/03/2024 10:00:00 AM,08/03/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,6 AVENUE between WEST   34 STREET and WEST   42 STREET,Full,Full Street Closure,"5,","14,",40.761304,-73.9816117
803257,Taste of Tennis at Gotham Hall: 1356 Broadway,08/22/2024 05:00:00 PM,08/22/2024 10:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"6 AVENUE between WEST   36 STREET and WEST   37 STREET,  BROADWAY between WEST   36 STREET and WEST   37 STREET",West,Curb Lane Only,"5,","14,",40.761304,-73.9816117
813416,Production Parking for Gotham Hall,10/02/2024 12:30:00 AM,10/05/2024 11:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"6 AVENUE between WEST   37 STREET and WEST   36 STREET,  BROADWAY between WEST   37 STREET and WEST   36 STREET",West,Curb Lane Only,"5,","14,",40.761304,-73.9816117
748789,BIG APPLE PERFORMING ARTS FAIR,09/21/2024 10:00:00 AM,09/21/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,6 AVENUE between WEST   42 STREET and WEST   56 STREET,Full,Full Street Closure,"5,","14, 18,",40.761304,-73.9816117
807303,Audible Activation - Godfather,09/13/2024 11:00:00 AM,09/13/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,"6 AVENUE between WEST   50 STREET and WEST   51 STREET,  EAST   55 STREET between 5 AVENUE and MADISON AVENUE",West,Sidewalk and Curb Lane Closure,"5,","18,",40.761304,-73.9816117
818054,Not-a-Normal Market,12/13/2024 10:00:00 AM,12/15/2024 05:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,7 AVENUE between WEST   16 STREET and WEST   17 STREET,East,Sidewalk and Curb Lane Closure,"4,","10, 13,",40.7451745,-73.9948609
759107,Michael Kors Fashion Show at 101 Seventh Avenue,02/13/2024 06:00:00 AM,02/13/2024 11:59:00 PM,Street Activity Permit Office,Production Event,Manhattan,"7 AVENUE between WEST   16 STREET and WEST   17 STREET,  WEST   16 STREET between 6 AVENUE and 7 AVENUE",East,Sidewalk and Curb Lane Closure,"4,","10, 13,",40.7451745,-73.9948609
805098,Marc Jacobs Pop-up Shop,08/19/2024 06:00:00 AM,08/26/2024 10:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,7 AVENUE between WEST   17 STREET and WEST   16 STREET,East,Sidewalk and Curb Lane Closure,"4,","10, 13,",40.7451745,-73.9948609
813254,Nike Ice Cream Truck,10/25/2024 06:00:00 PM,10/25/2024 11:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,7 AVENUE between WEST   32 STREET and WEST   33 STREET,East,Sidewalk and Curb Lane Closure,"5,","14,",40.7451745,-73.9948609
812663,VIZIO - Branded curb lane for wrapped Bus,10/09/2024 07:00:00 AM,10/10/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,7 AVENUE between WEST   34 STREET and WEST   33 STREET,East,Curb Lane Only,"5,","14,",40.7451745,-73.9948609
796689,Revolution Marketing Curb Lane Prop,07/17/2024 12:01:00 AM,07/18/2024 11:59:00 PM,Street Activity Permit Office,Street Event,Manhattan,7 AVENUE between WEST   42 STREET and WEST   41 STREET,East,Curb Lane Only,"5,","14,",40.7451745,-73.9948609
748800,TIMES SQUARE EXPO FAIR,08/24/2024 10:00:00 AM,08/24/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,7 AVENUE between WEST   47 STREET and WEST   57 STREET,Full,Full Street Closure,"5,","18,",40.7451745,-73.9948609
774474,Americas 911 Ride,08/18/2024 08:00:00 AM,08/18/2024 12:00:00 PM,Police Department,Parade,Manhattan,"7 AVENUE between WEST   53 STREET and WEST   49 STREET,  WEST   49 STREET between 7 AVENUE and 12 AVENUE,  12 AVENUE between WEST   49 STREET and 11 AVENUE,  WEST STREET between WARREN STREET and WEST   12 STREET,  WARREN STREET between WEST STREET and WEST BROADWAY,  WEST BROADWAY between WARREN STREET and BARCLAY STREET,  BARCLAY STREET between WEST BROADWAY and WEST STREET",South,Full Street Closure,"1, 2, 4, 5,","1, 10, 18, 6,",40.7451745,-73.9948609
808797,FCBC Winter Coat Drive Event,11/09/2024 12:00:00 PM,11/09/2024 03:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,7 AVENUE between WEST  116 STREET and WEST  115 STREET,West,Curb Lane Only,"10,","28,",40.7451745,-73.9948609
808697,Brides March,09/26/2024 09:00:00 AM,09/26/2024 04:00:00 PM,Police Department,Parade,Manhattan,"715 WEST  179 STREET, BROADWAY between WEST  179 STREET and WEST  155 STREET,  WEST  155 STREET between BROADWAY and FREDERICK DOUGLASS BOULEVARD, Macombs Dam Bridge: Macombs Dam Bridge , E 161 ST between MACOMBS DAM BR and GRAND CONCOURSE,  EAST  161 STREET between RIVER AVENUE and CONCOURSE VILLAGE WEST,  GRAND CONCOURSE between EAST  161 STREET and EAST  149 STREET,  EAST  149 STREET between GRAND CONCOURSE and 3 AVENUE,  3 AVENUE between EAST  149 STREET and EAST  135 STREET, 3rd Avenue Bridge: 3rd Avenue Bridge , EAST  129 STREET between LEXINGTON AVENUE and PARK AVENUE,  PARK AVENUE between EAST  129 STREET and EAST  125 STREET,  EAST  125 STREET between PARK AVENUE and 5 AVENUE,  WEST  125 STREET between 5 AVENUE and ADAM CLAYTON POWELL BOULEVARD,  WEST  125 STREET between ADAM CLAYTON POWELL BOULEVARD and 5 AVENUE,  EAST  125 STREET between 5 AVENUE and LEXINGTON AVENUE,  LEXINGTON AVENUE between EAST  125 STREET and EAST  101 STREET,  EAST  101 STREET between LEXINGTON AVENUE and PARK AVENUE, 120 EAST  119 STREET",West,Full Street Closure,"1, 10, 11, 12, 4, 9,","23, 25, 28, 30, 32, 33, 34, 40, 44,",40.84976,-73.93883
790699,A Celebration of Gratitude,09/25/2024 06:00:00 PM,09/25/2024 08:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,77 WEST  127 STREET between MALCOLM X BOULEVARD and 5 AVENUE,North,Curb Lane Only,"10,","28, 32,",40.80931,-73.94582
748547,8th Avenue Fall Fair,09/14/2024 10:00:00 AM,09/14/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,8 AVENUE between WEST   14 STREET and WEST   23 STREET,Full,Full Street Closure,"4,","10,",43.1495627,-77.5926351
812663,VIZIO - Branded curb lane for wrapped Bus,10/09/2024 07:00:00 AM,10/10/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   34 STREET and WEST   35 STREET,East,Curb Lane Only,"4, 5,","14,",43.1495627,-77.5926351
818297,San Juan Tourism Experiential Activation - 8th Ave location,12/29/2024 10:00:00 AM,12/29/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   39 STREET and WEST   38 STREET,West,Sidewalk and Curb Lane Closure,"4, 5,","14,",43.1495627,-77.5926351
748821,MIDTOWN WEST SPRING FAIR,11/02/2024 09:00:00 AM,11/02/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,8 AVENUE between WEST   42 STREET and WEST   50 STREET,Full,Full Street Closure,"4, 5,","14, 18,",43.1495627,-77.5926351
748779,HELLS KITCHEN FALL FAIR,10/19/2024 09:00:00 AM,10/19/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,8 AVENUE between WEST   42 STREET and WEST   52 STREET,Full,Full Street Closure,"4, 5,","14, 18,",43.1495627,-77.5926351
748808,TIMES SQUARE WEST SPECTACULAR,07/27/2024 10:00:00 AM,07/27/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,8 AVENUE between WEST   42 STREET and WEST   54 STREET,Full,Full Street Closure,"4, 5,","14, 18,",43.1495627,-77.5926351
748802,EIGHTH AVENUE FESTIVAL,08/17/2024 10:00:00 AM,08/17/2024 06:00:00 PM,Street Activity Permit Office,Street Festival,Manhattan,8 AVENUE between WEST   42 STREET and WEST   57 STREET,Full,Full Street Closure,"4, 5,","14, 18,",43.1495627,-77.5926351
812613,Baked by Melissa activation,09/30/2024 08:30:00 AM,09/30/2024 10:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,8 AVENUE between WEST   57 STREET and WEST   58 STREET,West,Sidewalk and Curb Lane Closure,"4, 5,","18,",43.1495627,-77.5926351
814316,Halloween Parade,10/31/2024 09:00:00 AM,10/31/2024 11:30:00 AM,Police Department,Parade,Manhattan,"825 7 AVENUE, 7 AVENUE between WEST   53 STREET and WEST   54 STREET,  WEST   53 STREET between 7 AVENUE and 6 AVENUE,  6 AVENUE between WEST   53 STREET and WEST   54 STREET,  WEST   54 STREET between 6 AVENUE and 7 AVENUE, 825 7 AVENUE,825 7 AVENUE",,Full Street Closure,"5,","18,",40.7911704,-73.9727019
774174,Purple Stride PanCan Charity Walk,04/27/2024 09:00:00 AM,04/27/2024 12:30:00 PM,Police Department,Parade,Manhattan,"89  SOUTH STREET, SOUTH STREET between FULTON STREET and WHITEHALL STREET,  WHITEHALL STREET between SOUTH STREET and WATER STREET,  WATER STREET between WHITEHALL STREET and FULTON STREET,  FULTON STREET between WATER STREET and SOUTH STREET, 89 SOUTH STREET",East,Full Street Closure,"1,","1,",40.7524928,-73.9775859
776447,Autism Speaks Walk,09/29/2024 10:30:00 AM,09/29/2024 12:00:00 PM,Police Department,Parade,Manhattan,"89 SOUTH STREET, SOUTH STREET between FULTON STREET and WHITEHALL STREET,  SOUTH STREET between JOHN STREET and FULTON STREET",,Full Street Closure,"1,","1,",40.7524928,-73.9775859
769973,WALK ALS,05/04/2024 11:00:00 AM,05/04/2024 12:00:00 PM,Police Department,Parade,Manhattan,"89 SOUTH STREET, SOUTH STREET between JOHN STREET and BROAD STREET, 89 SOUTH STREET",,Full Street Closure,"1,","1,",40.70477,-74.00351
797484,Light the Night Manhattan 2024,10/24/2024 05:00:00 PM,10/24/2024 08:30:00 PM,Police Department,Parade,Manhattan,"89 South Street PIER   17, SOUTH STREET between FULTON STREET and MODICA WAY,  SOUTH STREET between MODICA WAY and FULTON STREET, 89 South Street PIER   17",,Full Street Closure,"1, 3,","1, 5, 7,",40.70425,-74.00282
